symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TT,2.0,0.5,SHORT,fiz_long_yur_short,3,15m,1301,43.4,1.03,0.004,23.368,177.46,737,564,737
TT,2.0,0.5,SHORT,fiz_long_yur_short,6,30m,1301,44.1,1.1,0.016,16.836,223.88,727,574,727
TT,2.0,0.5,SHORT,fiz_long_yur_short,12,60m,1301,43.7,0.94,-0.013,33.005,270.87,733,568,733
TT,2.0,0.5,SHORT,fiz_long_yur_short,24,120m,1301,45.5,0.97,-0.008,42.687,349.25,709,592,709
TT,2.0,0.5,SHORT,fiz_long_yur_short,48,240m,1301,45.7,0.92,-0.03,64.096,465.88,706,595,706
TT,2.0,0.75,LONG,fiz_short_yur_long,3,15m,1102,46.1,0.92,-0.014,29.906,162.92,594,508,594
TT,2.0,0.75,LONG,fiz_short_yur_long,6,30m,1102,44.4,0.98,-0.003,23.892,202.11,613,489,613
TT,2.0,0.75,LONG,fiz_short_yur_long,12,60m,1102,46.0,1.1,0.022,33.717,279.45,595,507,595
TT,2.0,0.75,LONG,fiz_short_yur_long,24,120m,1102,45.0,1.09,0.023,31.864,323.0,606,496,606
TT,2.0,0.75,LONG,fiz_short_yur_long,48,240m,1102,44.6,0.92,-0.032,65.371,405.94,610,492,610
TT,2.0,0.75,SHORT,fiz_long_yur_short,3,15m,1139,42.9,1.02,0.002,25.657,155.04,650,489,650
TT,2.0,0.75,SHORT,fiz_long_yur_short,6,30m,1139,44.0,1.14,0.022,14.552,197.08,638,501,638
TT,2.0,0.75,SHORT,fiz_long_yur_short,12,60m,1139,43.0,0.89,-0.025,41.93,229.49,649,490,649
TT,2.0,0.75,SHORT,fiz_long_yur_short,24,120m,1139,45.1,0.95,-0.015,47.237,299.11,625,514,625
TT,2.0,0.75,SHORT,fiz_long_yur_short,48,240m,1139,45.2,0.93,-0.027,54.315,406.57,624,515,624
TT,2.0,1.0,LONG,fiz_short_yur_long,3,15m,927,47.1,1.04,0.006,19.311,144.91,490,437,490
TT,2.0,1.0,LONG,fiz_short_yur_long,6,30m,927,45.1,1.09,0.016,17.122,173.29,509,418,509
TT,2.0,1.0,LONG,fiz_short_yur_long,12,60m,927,46.9,1.15,0.035,30.5,245.16,492,435,492
TT,2.0,1.0,LONG,fiz_short_yur_long,24,120m,927,44.8,1.18,0.045,26.801,277.78,512,415,512
TT,2.0,1.0,LONG,fiz_short_yur_long,48,240m,927,46.0,0.98,-0.008,45.595,351.75,501,426,501
TT,2.0,1.0,SHORT,fiz_long_yur_short,3,15m,962,43.3,1.02,0.002,24.127,128.53,545,417,545
TT,2.0,1.0,SHORT,fiz_long_yur_short,6,30m,962,44.7,1.1,0.015,17.387,152.95,532,430,532
TT,2.0,1.0,SHORT,fiz_long_yur_short,12,60m,962,43.3,0.88,-0.026,35.03,193.62,545,417,545
TT,2.0,1.0,SHORT,fiz_long_yur_short,24,120m,962,46.0,0.99,-0.003,42.494,256.88,519,443,519
TT,2.0,1.0,SHORT,fiz_long_yur_short,48,240m,962,45.5,0.93,-0.026,47.941,340.45,524,438,524
TT,2.0,1.25,LONG,fiz_short_yur_long,3,15m,746,47.7,1.11,0.017,15.858,125.33,390,356,390
