sym,dir,entry_time,entry_price,exit_time,exit_price,pnl_rub,reason,contracts,go,stop,pattern
RN,L,2025-01-03 14:15:00+08:00,58524.0,2025-01-03 14:25:00+08:00,58439.0,-29.04791196773973,fade,4,5000.0,58180.07142857143,vou
NM,L,2025-01-03 14:20:00+08:00,15032.0,2025-01-03 14:25:00+08:00,15021.0,-13.365819584885578,fade,13,1405.0,14965.142857142857,vod
AL,L,2025-01-03 14:35:00+08:00,5857.0,2025-01-03 14:40:00+08:00,5840.0,-14.512549086563087,fade,1,5000.0,5830.714285714285,vou
SN,L,2025-01-03 14:30:00+08:00,25739.0,2025-01-03 14:45:00+08:00,25805.0,38.46303275185516,fade,3,5000.0,25622.214285714286,vou
YD,L,2025-01-03 14:45:00+08:00,4090.0,2025-01-03 14:50:00+08:00,4095.0,12.224938875305623,fade,2,5000.0,4063.214285714286,vod
AF,L,2025-01-03 14:05:00+08:00,6112.0,2025-01-03 15:00:00+08:00,6093.285714285715,-15.30946148092713,stop,1,5000.0,6093.285714285715,sm
SN,L,2025-01-03 14:55:00+08:00,25830.0,2025-01-03 15:00:00+08:00,25826.0,-3.8714672861014328,fade,5,5000.0,25703.214285714286,vou
BR,S,2025-01-03 15:00:00+08:00,74.39,2025-01-03 15:05:00+08:00,74.39,-0.0,fade,2,3000.0,75.68642857142859,vyf
AF,L,2025-01-03 15:00:00+08:00,6088.0,2025-01-03 15:10:00+08:00,6073.142857142857,-24.403979725924962,stop,2,5000.0,6073.142857142857,sm
NM,L,2025-01-03 15:05:00+08:00,15030.0,2025-01-03 15:10:00+08:00,15042.0,11.21756487025948,fade,10,1405.0,14976.42857142857,vod
NM,L,2025-01-03 15:15:00+08:00,15030.0,2025-01-03 15:25:00+08:00,15004.0,-46.1789753825682,fade,19,1405.0,14976.642857142857,vod
RN,L,2025-01-03 15:15:00+08:00,58443.0,2025-01-03 15:25:00+08:00,58250.0,-49.53544479236179,fade,3,5000.0,58045.142857142855,vou
SV,S,2025-01-03 15:15:00+08:00,30.81,2025-01-03 15:25:00+08:00,30.79,6.49139889646205,fade,2,5000.0,31.102857142857143,vod
HY,L,2025-01-03 15:20:00+08:00,5397.0,2025-01-03 15:25:00+08:00,5387.0,-5.558643690939411,fade,1,3000.0,5364.857142857143,vou
YD,L,2025-01-03 15:20:00+08:00,4080.0,2025-01-03 15:30:00+08:00,4081.0,1.2254901960784315,fade,1,5000.0,4056.0714285714284,vod
BR,S,2025-01-03 15:25:00+08:00,74.38,2025-01-03 15:30:00+08:00,74.39,-0.8066684592636556,fade,2,3000.0,74.41928571428573,vyf
NG,S,2025-01-03 15:30:00+08:00,2.9699999999999998,2025-01-03 15:45:00+08:00,2.971,-3.3670033670044917,fade,2,5000.0,3.0182142857142855,vyf
NM,L,2025-01-03 15:40:00+08:00,14973.0,2025-01-03 15:45:00+08:00,14990.0,25.523275228745078,fade,16,1405.0,14900.785714285714,vod
BR,S,2025-01-03 16:05:00+08:00,76.29,2025-01-03 16:20:00+08:00,76.35,-18.875344081789404,fade,8,3000.0,77.04357142857145,vyf
BR,S,2025-01-03 16:30:00+08:00,76.34,2025-01-03 16:40:00+08:00,76.42,-6.287660466334684,fade,2,3000.0,77.24357142857143,vyf
GL,L,2025-01-03 16:55:00+08:00,9073.7,2025-01-03 17:00:00+08:00,9089.6,17.523171363390496,fade,2,5000.0,9054.114285714288,vod
SV,S,2025-01-03 17:20:00+08:00,30.75,2025-01-03 17:25:00+08:00,30.75,-0.0,fade,1,5000.0,30.925,vod
SF,S,2025-01-03 17:00:00+08:00,1424.8,2025-01-03 17:40:00+08:00,1426.0,-12.633352049410924,fade,3,5000.0,1437.5285714285715,vod
SV,S,2025-01-03 17:30:00+08:00,30.69,2025-01-03 17:45:00+08:00,30.73,-13.033561420657918,fade,2,5000.0,30.857857142857142,vod
SR,L,2025-01-03 11:40:00+08:00,28393.0,2025-01-03 17:50:00+08:00,28338.0,-44.313034902969044,fade,4,5719.0,28125.85714285714,sm
SV,S,2025-01-03 17:55:00+08:00,30.66,2025-01-03 18:00:00+08:00,30.66,-0.0,fade,2,5000.0,30.85642857142857,vod
NG,S,2025-01-03 18:15:00+08:00,2.969,2025-01-03 18:20:00+08:00,2.974,-16.84068710003482,fade,2,5000.0,3.009357142857143,vyf
NG,S,2025-01-03 18:25:00+08:00,2.969,2025-01-03 18:30:00+08:00,2.965,20.208824520040437,fade,3,5000.0,3.005071428571429,vyf
NM,L,2025-01-03 18:30:00+08:00,15020.0,2025-01-03 18:40:00+08:00,15004.0,-23.946737683089214,fade,16,1405.0,14991.07142857143,vod
SR,L,2025-01-03 18:35:00+08:00,28368.0,2025-01-03 18:45:00+08:00,28375.0,1.4112027636773832,fade,1,5719.0,28321.214285714286,sm
SV,S,2025-01-03 19:00:00+08:00,30.77,2025-01-03 19:10:00+08:00,30.8,-9.749756256093967,fade,2,5000.0,30.912857142857142,vod
YD,L,2025-01-03 19:00:00+08:00,4083.0,2025-01-03 19:10:00+08:00,4083.0,0.0,fade,2,5000.0,4073.0,vod
GL,L,2025-01-03 19:00:00+08:00,9097.9,2025-01-03 19:15:00+08:00,9101.0,8.518449312479703,fade,5,5000.0,9089.771428571428,vod
SF,S,2025-01-03 19:05:00+08:00,1423.0,2025-01-03 19:15:00+08:00,1424.8,-6.324666198172714,fade,1,5000.0,1433.1571428571428,vod
NM,L,2025-01-03 19:05:00+08:00,14995.0,2025-01-03 19:20:00+08:00,15099.0,9.744581527175725,fade,1,1405.0,14964.785714285714,vod
SR,L,2025-01-03 19:00:00+08:00,28360.0,2025-01-03 19:25:00+08:00,28382.0,17.74583921015515,fade,4,5719.0,28309.64285714286,sm
HY,L,2025-01-03 19:25:00+08:00,5355.0,2025-01-03 19:35:00+08:00,5359.0,4.481792717086835,fade,2,3000.0,5315.357142857143,vou
RN,L,2025-01-03 19:30:00+08:00,58500.0,2025-01-03 19:40:00+08:00,58465.0,-11.965811965811966,fade,4,5000.0,58327.5,vou
AF,L,2025-01-03 16:05:00+08:00,6065.0,2025-01-03 19:45:00+08:00,6082.0,70.07419620774938,fade,5,5000.0,6039.571428571428,sm
YD,L,2025-01-03 19:45:00+08:00,4072.0,2025-01-03 19:55:00+08:00,4073.0,6.139489194499017,fade,5,5000.0,4062.0,vod
Si,L,2025-01-03 19:55:00+08:00,106225.0,2025-01-03 20:00:00+08:00,106165.85714285714,-6.124466260968752,stop,11,1000.0,106165.85714285714,vyf
GL,L,2025-01-03 20:00:00+08:00,9092.0,2025-01-03 20:05:00+08:00,9088.2,-10.448746150459945,fade,5,5000.0,9085.199999999999,vod
SV,S,2025-01-03 20:00:00+08:00,30.68,2025-01-03 20:05:00+08:00,30.7,-16.297262059973576,fade,5,5000.0,30.84785714285714,vod
Si,L,2025-01-03 20:00:00+08:00,106151.0,2025-01-03 20:05:00+08:00,106147.0,-0.33913952765400235,fade,9,1000.0,106085.57142857143,vyf
YD,L,2025-01-03 20:20:00+08:00,4065.0,2025-01-03 20:25:00+08:00,4065.0,0.0,fade,4,5000.0,4050.3571428571427,vod
SF,S,2025-01-03 19:35:00+08:00,1426.4,2025-01-03 20:35:00+08:00,1422.6,39.960740325296356,fade,3,5000.0,1434.6285714285716,vod
SN,L,2025-01-03 20:25:00+08:00,25684.0,2025-01-03 20:35:00+08:00,25765.0,78.84285936769973,fade,5,5000.0,25569.0,vou
BR,S,2025-01-03 19:15:00+08:00,76.48,2025-01-06 06:55:00+08:00,76.33,5.883891213389344,fade,1,3000.0,76.85857142857142,vyf
NG,S,2025-01-03 19:15:00+08:00,2.961,2025-01-06 06:55:00+08:00,3.001357142857143,-68.14782650648971,stop,1,5000.0,3.001357142857143,vyf
RN,L,2025-01-03 20:45:00+08:00,58208.0,2025-01-06 06:55:00+08:00,58195.0,-6.700109950522266,fade,6,5000.0,58030.857142857145,vou
SR,L,2025-01-03 20:45:00+08:00,28273.0,2025-01-06 07:00:00+08:00,28187.285714285714,-34.676192834152936,stop,2,5719.0,28187.285714285714,sm
GL,L,2025-01-06 07:00:00+08:00,9081.9,2025-01-06 07:05:00+08:00,9068.114285714286,-53.12764950065314,stop,7,5000.0,9068.114285714286,vod
GL,L,2025-01-06 07:05:00+08:00,9073.0,2025-01-06 07:10:00+08:00,9056.085714285715,-37.28487978460298,stop,4,5000.0,9056.085714285715,vod
Si,L,2025-01-06 07:10:00+08:00,105750.0,2025-01-06 07:20:00+08:00,105719.0,-2.0520094562647753,fade,7,1000.0,105488.57142857143,vyf
AF,L,2025-01-06 07:05:00+08:00,6034.0,2025-01-06 07:25:00+08:00,6004.857142857143,-96.59548274065921,stop,4,5000.0,6004.857142857143,sm
GL,L,2025-01-06 07:10:00+08:00,9034.1,2025-01-06 07:25:00+08:00,9011.157142857144,-12.697920735245432,stop,1,5000.0,9011.157142857144,vod
GL,L,2025-01-06 07:25:00+08:00,9000.0,2025-01-06 07:40:00+08:00,8968.357142857143,-17.579365079364937,stop,1,5000.0,8968.357142857143,vod
AL,L,2025-01-06 07:40:00+08:00,5765.0,2025-01-06 07:45:00+08:00,5767.0,1.7346053772766696,fade,1,5000.0,5728.142857142857,vou
SR,L,2025-01-06 07:10:00+08:00,28137.0,2025-01-06 08:20:00+08:00,28208.0,14.431140491168213,fade,1,5719.0,27950.571428571428,sm
SV,S,2025-01-06 07:10:00+08:00,30.66,2025-01-06 08:25:00+08:00,30.8,-22.831050228310595,fade,1,5000.0,30.813571428571425,vod
NM,L,2025-01-06 07:00:00+08:00,14909.0,2025-01-06 08:30:00+08:00,15095.0,438.2084646857603,fade,25,1405.0,14784.714285714286,vod
YD,L,2025-01-06 07:05:00+08:00,4037.0,2025-01-06 08:30:00+08:00,4031.0,-29.72504334902155,fade,4,5000.0,3967.714285714286,vod
AF,L,2025-01-06 07:25:00+08:00,5991.0,2025-01-06 08:30:00+08:00,6018.0,22.53380070105158,fade,1,5000.0,5955.714285714285,sm
GL,L,2025-01-06 07:40:00+08:00,8955.7,2025-01-06 08:30:00+08:00,8982.0,14.68338599997726,fade,1,5000.0,8915.685714285715,vod
SF,S,2025-01-06 07:20:00+08:00,1402.8,2025-01-06 08:45:00+08:00,1418.6142857142859,-56.36685812049442,stop,1,5000.0,1418.6142857142859,vod
YD,L,2025-01-06 08:40:00+08:00,4053.0,2025-01-06 08:45:00+08:00,4044.0,-33.30866025166543,fade,3,5000.0,4005.5,vod
AL,L,2025-01-06 08:45:00+08:00,5770.0,2025-01-06 08:55:00+08:00,5771.0,1.733102253032929,fade,2,5000.0,5741.714285714285,vou
NG,S,2025-01-06 08:55:00+08:00,3.047,2025-01-06 09:05:00+08:00,3.05,-9.845749917950998,fade,2,5000.0,3.0573571428571427,vyf
RN,L,2025-01-06 09:15:00+08:00,57973.0,2025-01-06 09:20:00+08:00,57952.0,-5.43356390043641,fade,3,5000.0,57500.142857142855,vou
YD,L,2025-01-06 09:30:00+08:00,4030.0,2025-01-06 09:40:00+08:00,4023.0,-17.3697270471464,fade,2,5000.0,3978.214285714286,vod
NG,S,2025-01-06 09:40:00+08:00,3.041,2025-01-06 09:45:00+08:00,3.039,9.865175928969649,fade,3,5000.0,3.061714285714286,vyf
NM,L,2025-01-06 09:45:00+08:00,15074.0,2025-01-06 09:50:00+08:00,15028.0,-47.16266418999602,fade,11,1405.0,14980.57142857143,vod
SF,S,2025-01-06 08:45:00+08:00,1416.2,2025-01-06 10:05:00+08:00,1414.0,23.30179353198749,fade,3,5000.0,1433.257142857143,vod
GL,L,2025-01-06 10:00:00+08:00,8959.7,2025-01-06 10:05:00+08:00,8951.3,-14.062970858401712,fade,3,5000.0,8941.785714285716,vod
Si,L,2025-01-06 10:00:00+08:00,104821.0,2025-01-06 10:05:00+08:00,104752.0,-9.87397563465336,fade,15,1000.0,104544.14285714286,vyf
NM,L,2025-01-06 10:00:00+08:00,14994.0,2025-01-06 10:15:00+08:00,15089.0,106.82272909163666,fade,12,1405.0,14898.42857142857,vod
GL,L,2025-01-06 10:10:00+08:00,8940.1,2025-01-06 10:15:00+08:00,8936.9,-1.7896891533655817,fade,1,5000.0,8920.528571428571,vod
SV,S,2025-01-06 10:10:00+08:00,30.84,2025-01-06 10:15:00+08:00,30.86,-3.242542153047921,fade,1,5000.0,30.972142857142856,vod
Si,L,2025-01-06 10:15:00+08:00,104590.0,2025-01-06 10:20:00+08:00,104521.0,-1.9791567071421743,fade,3,1000.0,104294.85714285714,vyf
SF,S,2025-01-06 10:20:00+08:00,1406.4,2025-01-06 10:35:00+08:00,1404.4,7.1103526734926055,fade,1,5000.0,1414.8,vod
GL,L,2025-01-06 10:30:00+08:00,8911.2,2025-01-06 10:35:00+08:00,8916.7,3.086004129634617,fade,1,5000.0,8888.314285714287,vod
SV,S,2025-01-06 11:10:00+08:00,31.03,2025-01-06 11:20:00+08:00,31.208571428571428,-57.54799502785274,stop,2,5000.0,31.208571428571428,vod
RN,L,2025-01-06 10:00:00+08:00,57868.0,2025-01-06 11:25:00+08:00,57906.0,6.566668970761042,fade,2,5000.0,57554.07142857143,vou
BR,S,2025-01-06 11:20:00+08:00,76.63,2025-01-06 11:25:00+08:00,76.63,-0.0,fade,1,3000.0,77.0192857142857,vyf
AL,L,2025-01-06 10:05:00+08:00,5718.0,2025-01-06 11:30:00+08:00,5727.0,7.869884575026234,fade,1,5000.0,5696.285714285715,vou
SV,S,2025-01-06 11:20:00+08:00,31.27,2025-01-06 11:40:00+08:00,31.48,-67.15701950751546,fade,2,5000.0,31.534285714285712,vod
AL,L,2025-01-06 11:40:00+08:00,5751.0,2025-01-06 11:45:00+08:00,5753.0,5.216484089723526,fade,3,5000.0,5739.142857142857,vou
RN,L,2025-01-06 11:40:00+08:00,58098.0,2025-01-06 11:45:00+08:00,58065.0,-5.680057833316122,fade,2,5000.0,57718.71428571428,vou
GL,L,2025-01-06 11:40:00+08:00,8997.6,2025-01-06 11:45:00+08:00,8983.8,-7.668711656442324,fade,1,5000.0,8966.300000000001,vod
SR,L,2025-01-06 10:00:00+08:00,28187.0,2025-01-06 12:00:00+08:00,28253.0,66.95533401922873,fade,5,5719.0,27959.14285714286,sm
SN,L,2025-01-06 10:05:00+08:00,25743.0,2025-01-06 12:00:00+08:00,25689.0,-10.488288078312552,fade,1,5000.0,25604.071428571428,vou
AF,L,2025-01-06 10:05:00+08:00,6044.0,2025-01-06 12:05:00+08:00,6063.0,47.1542025148908,fade,3,5000.0,6021.571428571428,sm
AL,L,2025-01-06 12:05:00+08:00,5762.0,2025-01-06 12:10:00+08:00,5762.0,0.0,fade,4,5000.0,5749.142857142857,vou
SN,L,2025-01-06 12:20:00+08:00,25650.0,2025-01-06 12:25:00+08:00,25584.0,-77.19298245614036,fade,6,5000.0,25521.785714285714,vou
SF,S,2025-01-06 12:25:00+08:00,1411.4,2025-01-06 12:35:00+08:00,1410.0,24.79807283548411,fade,5,5000.0,1419.8857142857144,vod
NM,L,2025-01-06 12:35:00+08:00,15116.0,2025-01-06 12:40:00+08:00,15131.0,13.94218047102408,fade,10,1405.0,15050.214285714286,vod
AF,L,2025-01-06 12:20:00+08:00,6075.0,2025-01-06 12:45:00+08:00,6060.714285714285,-47.031158142270534,stop,4,5000.0,6060.714285714285,sm
YD,L,2025-01-06 12:50:00+08:00,4034.0,2025-01-06 12:55:00+08:00,4034.0,0.0,fade,2,5000.0,4010.785714285714,vod
BR,S,2025-01-06 12:45:00+08:00,77.08,2025-01-06 13:05:00+08:00,76.94,21.795537104307304,fade,4,3000.0,77.49785714285714,vyf
SR,L,2025-01-06 12:25:00+08:00,28186.0,2025-01-06 13:25:00+08:00,28186.0,0.0,fade,1,5719.0,27940.285714285714,sm
SV,S,2025-01-06 13:35:00+08:00,31.16,2025-01-06 13:40:00+08:00,31.05,35.301668806161565,fade,2,5000.0,31.570714285714285,vod
GL,L,2025-01-06 13:40:00+08:00,8915.0,2025-01-06 13:50:00+08:00,8921.6,18.508132361190025,fade,5,5000.0,8894.814285714287,vod
YD,L,2025-01-06 13:45:00+08:00,4043.0,2025-01-06 13:50:00+08:00,4041.0,-7.420232500618353,fade,3,5000.0,4026.5714285714284,vod
NG,S,2025-01-06 10:05:00+08:00,3.038,2025-01-06 13:55:00+08:00,3.041,-4.9374588545097335,fade,1,5000.0,3.060142857142857,vyf
HY,L,2025-01-06 10:10:00+08:00,5308.0,2025-01-06 13:55:00+08:00,5320.0,6.782215523737754,fade,1,3000.0,5271.214285714285,vou
RN,L,2025-01-06 13:50:00+08:00,57834.0,2025-01-06 13:55:00+08:00,57833.0,-0.1729086696406958,fade,2,5000.0,57552.21428571428,vou
YD,L,2025-01-06 13:55:00+08:00,4045.0,2025-01-06 14:00:00+08:00,4045.0,0.0,fade,5,5000.0,4026.785714285714,vod
GL,L,2025-01-06 13:55:00+08:00,8911.1,2025-01-06 14:00:00+08:00,8910.4,-1.1783057086118338,fade,3,5000.0,8887.77142857143,vod
SN,L,2025-01-06 13:00:00+08:00,25530.0,2025-01-06 14:05:00+08:00,25599.0,13.513513513513514,fade,1,5000.0,25380.714285714286,vou
NG,S,2025-01-06 14:00:00+08:00,3.041,2025-01-06 14:05:00+08:00,3.043,-9.865175928971837,fade,3,5000.0,3.0895714285714284,vyf
AF,L,2025-01-06 12:45:00+08:00,6059.0,2025-01-06 14:10:00+08:00,6096.0,61.066182538372665,fade,2,5000.0,6045.0,sm
SR,L,2025-01-06 13:35:00+08:00,28175.0,2025-01-06 14:10:00+08:00,28296.0,24.560745341614908,fade,1,5719.0,28043.928571428572,sm
YD,L,2025-01-06 14:05:00+08:00,4055.0,2025-01-06 14:10:00+08:00,4055.0,0.0,fade,5,5000.0,4033.9285714285716,vod
GL,L,2025-01-06 14:05:00+08:00,8919.3,2025-01-06 14:10:00+08:00,8917.3,-4.484656867691411,fade,4,5000.0,8893.82857142857,vod
SV,S,2025-01-06 14:05:00+08:00,31.11,2025-01-06 14:10:00+08:00,31.17,-19.286403085825224,fade,2,5000.0,31.560000000000002,vod
NM,L,2025-01-06 14:05:00+08:00,15072.0,2025-01-06 14:15:00+08:00,15124.0,43.6265923566879,fade,9,1405.0,15008.57142857143,vod
AL,L,2025-01-06 14:15:00+08:00,5781.0,2025-01-06 14:20:00+08:00,5782.0,3.459609064175748,fade,4,5000.0,5767.142857142857,vou
BR,S,2025-01-06 14:15:00+08:00,76.87,2025-01-06 14:20:00+08:00,76.82,5.854039287109435,fade,3,3000.0,77.48428571428572,vyf
SV,S,2025-01-06 14:15:00+08:00,30.77,2025-01-06 14:25:00+08:00,30.95,-175.49561260968449,fade,6,5000.0,31.377142857142857,vod
RN,L,2025-01-06 14:20:00+08:00,57860.0,2025-01-06 14:35:00+08:00,57800.0,-5.1849291393017625,fade,1,5000.0,57641.07142857143,vou
YD,L,2025-01-06 14:40:00+08:00,4061.0,2025-01-06 14:45:00+08:00,4062.0,8.618566855454322,fade,7,5000.0,4034.214285714286,vod
HY,L,2025-01-06 15:15:00+08:00,5338.0,2025-01-06 15:25:00+08:00,5319.0,-117.45972274260022,fade,11,3000.0,5305.5,vou
GL,L,2025-01-06 15:25:00+08:00,8971.6,2025-01-06 15:30:00+08:00,8965.8,-19.394533862413923,fade,6,5000.0,8949.914285714287,vod
NG,S,2025-01-06 14:50:00+08:00,2.999,2025-01-06 15:35:00+08:00,3.016,-28.342780926975497,fade,1,5000.0,3.0490000000000004,vyf
HY,L,2025-01-06 15:45:00+08:00,5370.0,2025-01-06 16:05:00+08:00,5336.0,-208.93854748603354,fade,11,3000.0,5317.5,vou
SN,L,2025-01-06 16:05:00+08:00,25567.0,2025-01-06 16:10:00+08:00,25539.0,-27.379043298001328,fade,5,5000.0,25440.214285714286,vou
NG,S,2025-01-06 16:05:00+08:00,3.029,2025-01-06 16:10:00+08:00,3.025,13.205678441729955,fade,2,5000.0,3.091857142857142,vyf
GL,L,2025-01-06 16:10:00+08:00,8971.7,2025-01-06 16:15:00+08:00,8971.7,0.0,fade,1,5000.0,8947.17142857143,vod
GL,L,2025-01-06 16:25:00+08:00,8979.8,2025-01-06 16:35:00+08:00,8974.1,-9.521370186416585,fade,3,5000.0,8956.3,vod
SN,L,2025-01-06 16:30:00+08:00,25480.0,2025-01-06 16:35:00+08:00,25474.0,-4.7095761381475665,fade,4,5000.0,25356.785714285714,vou
NM,L,2025-01-06 16:30:00+08:00,15150.0,2025-01-06 16:40:00+08:00,15136.0,-19.475247524752476,fade,15,1405.0,15113.57142857143,vod
RN,L,2025-01-06 16:40:00+08:00,57530.0,2025-01-06 16:45:00+08:00,57515.0,-3.9110029549800105,fade,3,5000.0,57233.57142857143,vou
RN,L,2025-01-06 17:00:00+08:00,57456.0,2025-01-06 17:05:00+08:00,57497.0,17.839738234475075,fade,5,5000.0,57183.5,vou
NM,L,2025-01-06 17:10:00+08:00,15121.0,2025-01-06 17:25:00+08:00,15109.0,-20.070101183784143,fade,18,1405.0,15087.785714285714,vod
AF,L,2025-01-06 16:05:00+08:00,6125.0,2025-01-06 17:30:00+08:00,6109.857142857143,-61.80758017492606,stop,5,5000.0,6109.857142857143,sm
AL,L,2025-01-06 17:30:00+08:00,5770.0,2025-01-06 17:35:00+08:00,5770.0,0.0,fade,6,5000.0,5761.714285714285,vou
RN,L,2025-01-06 17:40:00+08:00,57440.0,2025-01-06 17:45:00+08:00,57455.0,5.222841225626741,fade,4,5000.0,57177.5,vou
NM,L,2025-01-06 18:10:00+08:00,15121.0,2025-01-06 18:25:00+08:00,15100.0,-13.658818861186429,fade,7,1405.0,15089.285714285714,vod
YD,L,2025-01-06 18:25:00+08:00,4061.0,2025-01-06 18:30:00+08:00,4057.0,-9.849790691947797,fade,2,5000.0,4049.5714285714284,vod
RN,L,2025-01-06 18:40:00+08:00,57508.0,2025-01-06 18:45:00+08:00,57506.0,-0.5216665507407665,fade,3,5000.0,57296.92857142857,vou
AL,L,2025-01-06 18:55:00+08:00,5750.0,2025-01-06 19:00:00+08:00,5750.0,0.0,fade,6,5000.0,5741.571428571428,vou
SF,S,2025-01-06 19:00:00+08:00,1413.4,2025-01-06 19:10:00+08:00,1413.4,-0.0,fade,2,5000.0,1419.4,vod
NM,L,2025-01-06 19:00:00+08:00,15106.0,2025-01-06 19:10:00+08:00,15125.0,12.370250231696016,fade,7,1405.0,15069.357142857143,vod
GL,L,2025-01-06 18:55:00+08:00,8961.2,2025-01-06 19:15:00+08:00,8967.9,7.476677230726809,fade,2,5000.0,8949.514285714287,vod
AF,L,2025-01-06 19:05:00+08:00,6114.0,2025-01-06 19:15:00+08:00,6117.0,7.360157016683022,fade,3,5000.0,6105.714285714285,sm
SV,S,2025-01-06 18:55:00+08:00,31.1,2025-01-06 19:20:00+08:00,31.06,12.861736334406013,fade,2,5000.0,31.30357142857143,vod
YD,L,2025-01-06 19:00:00+08:00,4062.0,2025-01-06 19:20:00+08:00,4058.0,-4.923682914820286,fade,1,5000.0,4049.1428571428573,vod
NG,S,2025-01-06 19:15:00+08:00,3.053,2025-01-06 19:20:00+08:00,3.044,58.95840157222337,fade,4,5000.0,3.1022857142857148,vyf
Si,L,2025-01-06 19:15:00+08:00,104662.0,2025-01-06 19:20:00+08:00,104608.28571428571,-4.10573355863942,stop,8,1000.0,104608.28571428571,vyf
Si,L,2025-01-06 19:20:00+08:00,104591.0,2025-01-06 19:25:00+08:00,104550.0,-5.880047040376323,fade,15,1000.0,104522.57142857143,vyf
Si,L,2025-01-06 19:45:00+08:00,104575.0,2025-01-06 19:50:00+08:00,104597.0,3.9971312455175707,fade,19,1000.0,104496.14285714286,vyf
YD,L,2025-01-06 19:45:00+08:00,4060.0,2025-01-06 19:55:00+08:00,4065.0,18.472906403940886,fade,3,5000.0,4045.714285714286,vod
AL,L,2025-01-06 19:55:00+08:00,5765.0,2025-01-06 20:00:00+08:00,5757.0,-13.876843018213357,fade,2,5000.0,5755.0,vou
RN,L,2025-01-06 19:50:00+08:00,57551.0,2025-01-06 20:10:00+08:00,57556.0,0.4343973171621692,fade,1,5000.0,57391.357142857145,vou
GL,L,2025-01-06 20:05:00+08:00,8963.9,2025-01-06 20:10:00+08:00,8962.2,-1.896495944844218,fade,2,5000.0,8957.057142857142,vod
GL,L,2025-01-06 20:15:00+08:00,8966.8,2025-01-06 20:20:00+08:00,8968.8,4.46090020966231,fade,4,5000.0,8960.1,vod
SR,L,2025-01-06 17:15:00+08:00,28277.0,2025-01-06 20:35:00+08:00,28477.0,40.44983555539838,fade,1,5719.0,28183.071428571428,sm
SN,L,2025-01-06 20:40:00+08:00,25608.0,2025-01-06 20:45:00+08:00,25654.0,44.907841299593876,fade,5,5000.0,25467.64285714286,vou
GL,L,2025-01-08 07:00:00+08:00,9019.0,2025-01-08 07:05:00+08:00,9007.557142857144,-38.06250296991736,stop,6,5000.0,9007.557142857144,vod
Si,L,2025-01-08 07:10:00+08:00,104750.0,2025-01-08 07:20:00+08:00,104854.0,0.9928400954653939,fade,1,1000.0,104519.71428571429,vyf
NM,L,2025-01-08 07:00:00+08:00,15203.0,2025-01-08 07:45:00+08:00,15090.285714285714,-229.16520235667878,stop,22,1405.0,15090.285714285714,vod
RN,L,2025-01-08 07:45:00+08:00,57650.0,2025-01-08 07:50:00+08:00,57725.0,6.5047701647875105,fade,1,5000.0,57043.57142857143,vou
SR,L,2025-01-06 20:45:00+08:00,28505.0,2025-01-08 08:20:00+08:00,28688.0,73.43111734783372,fade,2,5719.0,28289.64285714286,sm
RN,L,2025-01-08 08:15:00+08:00,57791.0,2025-01-08 08:20:00+08:00,57806.0,1.297779931131145,fade,1,5000.0,57362.78571428572,vou
GL,L,2025-01-08 07:05:00+08:00,9006.2,2025-01-08 08:25:00+08:00,8993.0,-29.313139837002787,fade,4,5000.0,8991.07142857143,vod
AF,L,2025-01-08 07:05:00+08:00,6179.0,2025-01-08 08:25:00+08:00,6210.0,75.25489561417706,fade,3,5000.0,6156.285714285715,sm
NG,S,2025-01-08 08:20:00+08:00,3.059,2025-01-08 08:25:00+08:00,3.059,-0.0,fade,1,5000.0,3.0807857142857142,vyf
SV,S,2025-01-08 07:45:00+08:00,31.21,2025-01-08 08:30:00+08:00,31.26,-8.010253123998833,fade,1,5000.0,31.449285714285715,vod
YD,L,2025-01-08 07:45:00+08:00,4057.0,2025-01-08 08:35:00+08:00,4079.0,54.22726152329307,fade,2,5000.0,3997.3571428571427,vod
NM,L,2025-01-08 07:45:00+08:00,15091.0,2025-01-08 08:50:00+08:00,15162.0,52.881850109336696,fade,8,1405.0,14927.07142857143,vod
SN,L,2025-01-08 09:00:00+08:00,25740.0,2025-01-08 09:10:00+08:00,25736.0,-3.8850038850038846,fade,5,5000.0,25590.714285714286,vou
SV,S,2025-01-08 09:00:00+08:00,31.32,2025-01-08 09:10:00+08:00,31.34,-3.1928480204341594,fade,1,5000.0,31.491428571428575,vod
GL,L,2025-01-08 09:25:00+08:00,8973.9,2025-01-08 09:30:00+08:00,8967.0,-3.8444823320962107,fade,1,5000.0,8953.6,vod
SV,S,2025-01-08 09:30:00+08:00,31.38,2025-01-08 09:35:00+08:00,31.39,-1.5933715742513643,fade,1,5000.0,31.547857142857147,vod
AL,L,2025-01-08 09:45:00+08:00,5843.0,2025-01-08 09:50:00+08:00,5849.0,5.134348793428034,fade,1,5000.0,5831.428571428572,vou
SF,S,2025-01-08 07:05:00+08:00,1415.6,2025-01-08 10:00:00+08:00,1415.0,8.476970895731974,fade,4,5000.0,1419.3714285714284,vod
NM,L,2025-01-08 10:10:00+08:00,15231.0,2025-01-08 10:15:00+08:00,15205.0,-2.3983980040706454,fade,1,1405.0,15168.42857142857,vod
NM,L,2025-01-08 10:40:00+08:00,15200.0,2025-01-08 10:55:00+08:00,15260.0,5.546052631578948,fade,1,1405.0,15131.857142857143,vod
