symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TN,2.0,1.5,LONG,fiz_short_yur_long,24,120m,271,44.6,1.41,0.086,8.135,80.52,150,121,150
TN,2.0,1.5,LONG,fiz_short_yur_long,48,240m,271,41.3,0.71,-0.123,41.943,79.95,159,112,159
TN,2.0,1.5,SHORT,fiz_long_yur_short,3,15m,278,45.7,1.01,0.002,15.799,47.6,151,127,151
TN,2.0,1.5,SHORT,fiz_long_yur_short,6,30m,278,47.1,1.16,0.026,10.593,51.99,147,131,147
TN,2.0,1.5,SHORT,fiz_long_yur_short,12,60m,278,46.8,1.25,0.054,8.954,74.95,148,130,148
TN,2.0,1.5,SHORT,fiz_long_yur_short,24,120m,278,42.4,0.81,-0.056,25.798,68.51,160,118,160
TN,2.0,1.5,SHORT,fiz_long_yur_short,48,240m,278,46.4,1.04,0.013,22.864,94.77,149,129,149
TN,2.25,0.5,LONG,fiz_short_yur_long,3,15m,573,44.2,1.01,0.001,14.721,88.61,320,253,320
TN,2.25,0.5,LONG,fiz_short_yur_long,6,30m,573,45.2,1.22,0.039,17.91,122.83,314,259,314
TN,2.25,0.5,LONG,fiz_short_yur_long,12,60m,573,44.0,0.84,-0.033,26.209,100.82,321,252,321
TN,2.25,0.5,LONG,fiz_short_yur_long,24,120m,573,44.5,1.28,0.065,13.849,169.82,318,255,318
TN,2.25,0.5,LONG,fiz_short_yur_long,48,240m,573,44.3,0.95,-0.017,36.148,199.17,319,254,319
TN,2.25,0.5,SHORT,fiz_long_yur_short,3,15m,568,44.0,1.0,0.0,30.421,88.27,318,250,318
TN,2.25,0.5,SHORT,fiz_long_yur_short,6,30m,568,44.9,0.96,-0.007,15.211,87.77,313,255,313
TN,2.25,0.5,SHORT,fiz_long_yur_short,12,60m,568,45.2,1.02,0.005,25.528,123.38,311,257,311
TN,2.25,0.5,SHORT,fiz_long_yur_short,24,120m,568,40.0,0.79,-0.059,37.52,125.92,341,227,341
TN,2.25,0.5,SHORT,fiz_long_yur_short,48,240m,568,43.5,0.92,-0.027,57.583,178.63,321,247,321
TN,2.25,0.75,LONG,fiz_short_yur_long,3,15m,494,44.9,1.02,0.003,14.966,68.47,272,222,272
TN,2.25,0.75,LONG,fiz_short_yur_long,6,30m,494,45.1,1.21,0.037,14.841,103.17,271,223,271
TN,2.25,0.75,LONG,fiz_short_yur_long,12,60m,494,44.1,0.88,-0.025,15.219,85.84,276,218,276
TN,2.25,0.75,LONG,fiz_short_yur_long,24,120m,494,45.1,1.39,0.087,12.124,153.07,271,223,271
TN,2.25,0.75,LONG,fiz_short_yur_long,48,240m,494,44.5,0.98,-0.008,32.282,178.46,274,220,274
TN,2.25,0.75,SHORT,fiz_long_yur_short,3,15m,503,43.3,1.02,0.003,23.833,75.94,285,218,285
TN,2.25,0.75,SHORT,fiz_long_yur_short,6,30m,503,44.7,1.03,0.004,9.025,79.07,278,225,278
TN,2.25,0.75,SHORT,fiz_long_yur_short,12,60m,503,45.3,1.0,-0.001,20.44,104.06,275,228,275
TN,2.25,0.75,SHORT,fiz_long_yur_short,24,120m,503,39.6,0.79,-0.058,34.058,110.53,304,199,304
TN,2.25,0.75,SHORT,fiz_long_yur_short,48,240m,503,43.1,0.92,-0.029,50.815,159.65,286,217,286
TN,2.25,1.0,LONG,fiz_short_yur_long,3,15m,404,46.3,1.07,0.01,18.207,60.34,217,187,217
TN,2.25,1.0,LONG,fiz_short_yur_long,6,30m,404,46.8,1.13,0.024,18.182,83.01,215,189,215
TN,2.25,1.0,LONG,fiz_short_yur_long,12,60m,404,45.3,0.86,-0.029,19.094,70.74,221,183,221
TN,2.25,1.0,LONG,fiz_short_yur_long,24,120m,404,44.6,1.34,0.076,9.928,122.75,224,180,224
