symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
SV,2.25,0.5,SHORT,fiz_long_yur_short,6,30m,3406,48.0,1.05,0.007,32.284,527.09,1772,1634,1772
SV,2.25,0.5,SHORT,fiz_long_yur_short,12,60m,3406,49.2,1.06,0.012,37.568,696.95,1729,1677,1729
SV,2.25,0.5,SHORT,fiz_long_yur_short,24,120m,3406,49.9,1.17,0.048,41.658,1106.73,1705,1701,1705
SV,2.25,0.5,SHORT,fiz_long_yur_short,48,240m,3406,50.4,1.17,0.065,78.09,1548.82,1688,1718,1688
SV,2.25,0.75,LONG,fiz_short_yur_long,3,15m,3037,46.4,1.08,0.008,12.744,310.79,1629,1408,1629
SV,2.25,0.75,LONG,fiz_short_yur_long,6,30m,3037,48.6,1.0,-0.0,25.754,418.28,1560,1477,1560
SV,2.25,0.75,LONG,fiz_short_yur_long,12,60m,3037,50.7,1.03,0.007,29.079,610.97,1497,1540,1497
SV,2.25,0.75,LONG,fiz_short_yur_long,24,120m,3037,51.0,1.02,0.007,48.456,913.58,1488,1549,1488
SV,2.25,0.75,LONG,fiz_short_yur_long,48,240m,3037,51.6,1.07,0.031,79.981,1379.78,1471,1566,1471
SV,2.25,0.75,SHORT,fiz_long_yur_short,3,15m,3003,47.6,1.13,0.013,12.154,347.23,1573,1430,1573
SV,2.25,0.75,SHORT,fiz_long_yur_short,6,30m,3003,48.6,1.11,0.015,26.986,469.03,1543,1460,1543
SV,2.25,0.75,SHORT,fiz_long_yur_short,12,60m,3003,49.4,1.08,0.015,30.626,607.64,1520,1483,1520
SV,2.25,0.75,SHORT,fiz_long_yur_short,24,120m,3003,49.9,1.18,0.048,42.975,965.99,1506,1497,1506
SV,2.25,0.75,SHORT,fiz_long_yur_short,48,240m,3003,50.6,1.18,0.07,81.632,1369.57,1482,1521,1482
SV,2.25,1.0,LONG,fiz_short_yur_long,3,15m,2596,46.3,1.09,0.008,15.27,260.51,1393,1203,1393
SV,2.25,1.0,LONG,fiz_short_yur_long,6,30m,2596,48.7,0.96,-0.005,29.001,339.75,1332,1264,1332
SV,2.25,1.0,LONG,fiz_short_yur_long,12,60m,2596,50.6,1.0,-0.001,32.603,489.67,1282,1314,1282
SV,2.25,1.0,LONG,fiz_short_yur_long,24,120m,2596,51.5,0.98,-0.005,46.014,742.18,1258,1338,1258
SV,2.25,1.0,LONG,fiz_short_yur_long,48,240m,2596,51.8,1.03,0.014,98.777,1137.76,1251,1345,1251
SV,2.25,1.0,SHORT,fiz_long_yur_short,3,15m,2540,47.2,1.14,0.014,15.486,290.14,1340,1200,1340
SV,2.25,1.0,SHORT,fiz_long_yur_short,6,30m,2540,48.3,1.1,0.014,28.19,389.19,1312,1228,1312
SV,2.25,1.0,SHORT,fiz_long_yur_short,12,60m,2540,48.8,1.04,0.008,25.089,492.87,1301,1239,1301
SV,2.25,1.0,SHORT,fiz_long_yur_short,24,120m,2540,50.1,1.21,0.054,36.086,802.54,1267,1273,1267
SV,2.25,1.0,SHORT,fiz_long_yur_short,48,240m,2540,51.1,1.22,0.083,72.631,1151.86,1241,1299,1241
SV,2.25,1.25,LONG,fiz_short_yur_long,3,15m,2135,46.1,1.07,0.006,14.813,211.68,1151,984,1151
SV,2.25,1.25,LONG,fiz_short_yur_long,6,30m,2135,48.7,0.97,-0.004,23.134,278.04,1096,1039,1096
SV,2.25,1.25,LONG,fiz_short_yur_long,12,60m,2135,51.0,1.02,0.003,27.548,401.0,1047,1088,1047
SV,2.25,1.25,LONG,fiz_short_yur_long,24,120m,2135,51.9,1.03,0.008,29.374,613.08,1026,1109,1026
SV,2.25,1.25,LONG,fiz_short_yur_long,48,240m,2135,51.9,1.03,0.011,74.729,924.02,1028,1107,1028
SV,2.25,1.25,SHORT,fiz_long_yur_short,3,15m,2043,47.6,1.18,0.018,16.146,236.98,1070,973,1070
SV,2.25,1.25,SHORT,fiz_long_yur_short,6,30m,2043,48.3,1.12,0.017,26.87,315.42,1057,986,1057
SV,2.25,1.25,SHORT,fiz_long_yur_short,12,60m,2043,49.0,1.08,0.015,22.053,402.46,1041,1002,1041
SV,2.25,1.25,SHORT,fiz_long_yur_short,24,120m,2043,49.5,1.23,0.06,35.116,659.27,1031,1012,1031
SV,2.25,1.25,SHORT,fiz_long_yur_short,48,240m,2043,51.4,1.23,0.085,60.424,933.16,992,1051,992
SV,2.25,1.5,LONG,fiz_short_yur_long,3,15m,1654,47.0,1.14,0.013,8.456,170.64,877,777,877
SV,2.25,1.5,LONG,fiz_short_yur_long,6,30m,1654,49.2,1.05,0.007,20.888,220.62,840,814,840
SV,2.25,1.5,LONG,fiz_short_yur_long,12,60m,1654,52.2,1.08,0.015,20.286,319.45,791,863,791
SV,2.25,1.5,LONG,fiz_short_yur_long,24,120m,1654,52.1,1.02,0.006,28.326,447.75,793,861,793
SV,2.25,1.5,LONG,fiz_short_yur_long,48,240m,1654,53.4,1.03,0.012,66.708,698.84,771,883,771
SV,2.25,1.5,SHORT,fiz_long_yur_short,3,15m,1570,48.1,1.29,0.028,8.517,190.29,815,755,815
SV,2.25,1.5,SHORT,fiz_long_yur_short,6,30m,1570,48.5,1.18,0.024,18.168,243.03,809,761,809
SV,2.25,1.5,SHORT,fiz_long_yur_short,12,60m,1570,48.9,1.15,0.026,14.502,309.71,802,768,802
SV,2.25,1.5,SHORT,fiz_long_yur_short,24,120m,1570,49.0,1.27,0.069,25.039,508.58,801,769,801
SV,2.25,1.5,SHORT,fiz_long_yur_short,48,240m,1570,52.0,1.26,0.094,41.642,705.09,754,816,754
SV,2.5,0.5,LONG,fiz_short_yur_long,3,15m,3003,46.7,1.08,0.008,11.119,312.13,1602,1401,1602
SV,2.5,0.5,LONG,fiz_short_yur_long,6,30m,3003,48.5,1.01,0.002,20.761,421.23,1546,1457,1546
SV,2.5,0.5,LONG,fiz_short_yur_long,12,60m,3003,50.2,1.04,0.009,31.497,625.15,1494,1509,1494
SV,2.5,0.5,LONG,fiz_short_yur_long,24,120m,3003,50.8,1.09,0.025,42.296,941.79,1477,1526,1477
SV,2.5,0.5,LONG,fiz_short_yur_long,48,240m,3003,51.4,1.13,0.055,74.865,1401.84,1460,1543,1460
SV,2.5,0.5,SHORT,fiz_long_yur_short,3,15m,2977,48.1,1.09,0.009,17.656,337.98,1546,1431,1546
SV,2.5,0.5,SHORT,fiz_long_yur_short,6,30m,2977,48.3,1.03,0.004,35.555,452.12,1538,1439,1538
SV,2.5,0.5,SHORT,fiz_long_yur_short,12,60m,2977,49.3,1.05,0.01,37.135,598.92,1508,1469,1508
SV,2.5,0.5,SHORT,fiz_long_yur_short,24,120m,2977,50.5,1.2,0.054,41.127,969.19,1473,1504,1473
SV,2.5,0.5,SHORT,fiz_long_yur_short,48,240m,2977,50.4,1.15,0.06,67.707,1344.91,1478,1499,1478
SV,2.5,0.75,LONG,fiz_short_yur_long,3,15m,2654,46.5,1.07,0.007,12.713,270.36,1419,1235,1419
SV,2.5,0.75,LONG,fiz_short_yur_long,6,30m,2654,48.8,1.01,0.002,25.139,368.04,1360,1294,1360
SV,2.5,0.75,LONG,fiz_short_yur_long,12,60m,2654,50.5,1.04,0.007,28.816,533.64,1314,1340,1314
SV,2.5,0.75,LONG,fiz_short_yur_long,24,120m,2654,50.6,1.04,0.011,49.001,799.44,1310,1344,1310
